ID,Unnamed: 1,Unnamed: 2,SITE,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,CROP AND LAND USE ,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,SOIL MANAGEMENT INFO,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,DATA,Unnamed: 35,Unnamed: 36,Unnamed: 37,CURRENT SOC AND SOIL CHARACTERISTICS,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,PREVIOUS SOC AND SOIL CHARACTERISTICS,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,SOURCE,Unnamed: 76,Unnamed: 77,Unnamed: 78
ID,IDstudy,plotID,country,region,temperature_Celsiul,precipitation_mm,climate,Latitud,Longitud,bedrock,soil_type,USDA,TYPE_CHANGE,CROP_current,cropAGE,current_land_use*,LUC_this_study,previous_land_use*,years_since_luc,TEMPORAL_only_this_study,timeTEMPORAL,CHANGE_management,year_since_MANAGEMENT_CHANGE,soil_treatments,tillageYESNO,tillage_type,fertilizerYESNO,fet_type,rate_fertilizer_kh_ha,pesticides,org_amendYESNO,org_amend_type,prev_man,SINGLE_DATA-MULTIPLE_SINGLEAMPLING,DIF_DEPTH_current_point,CONTI_DEPTH,NUM_DEPTH,year_measure,N_plots_current,N_sample_per_plot_current,N_measured_current,soil_from_cm_current,soil_to_cm_current,depth_midpoint_current,bulk_density_Mg_m3_current,%clay_current,%silt_current,%sand_current,clay_g_kg_current,silt_g_kg_current,sand_g_kg_current,ph_current,SOC_g_kg_current,sd_SOC_gkg_current,SOC_Mg_ha_current,sd_SOC_Mgha_current,N_plots_previous,N_sample_per_plot_previous,N_measured_previous,soil_from_cm_previous,soil_to_cm_previous,depth_midpoint_previous,Bulkdensity_previous,%clay_previous,%silt_previous,%sand_previous,clay_g_kg_previous,silt_g_kg_previous,sand_g_kg_previous,ph_previous,SOC_g_kg_previous,sd_SOC_gkg_previous,SOC_Mg_ha_previous,sd_SOC_Mgha_previous,yearPpub,AL_source,SOURCE,original_source
803,75,277,Brazil,Campo_Florido,,,Tropical,-19.7529,-48.6389,,Sandy,Clayey,LUC,Sugarcane,6,bioenergy,YES,pasture,6,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,100,50,,,,,,,,,,,50.6,,,,1,0,100,50,,,,,,,,,,,64,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
804,75,278,Brazil,Campo_Florido,,,Tropical,-19.7529,-48.6389,,Sandy,Clayey,LUC,Sugarcane,4,bioenergy,YES,natural_forest,4,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,30,15,,,,,,,,,,,29.6,,,,1,0,30,15,,,,,,,,,,,35.8,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
805,75,278,Brazil,Campo_Florido,,,Tropical,-19.7529,-48.6389,,Sandy,Clayey,LUC,Sugarcane,4,bioenergy,YES,natural_forest,4,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,50,25,,,,,,,,,,,42.5,,,,1,0,50,25,,,,,,,,,,,49.8,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
806,75,278,Brazil,Campo_Florido,,,Tropical,-19.7529,-48.6389,,Sandy,Clayey,LUC,Sugarcane,4,bioenergy,YES,natural_forest,4,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,100,50,,,,,,,,,,,66,,,,1,0,100,50,,,,,,,,,,,74.3,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
807,75,279,Brazil,Campo_Florido,,,Tropical,-19.7529,-48.6389,,Medium,Clayey,LUC,Sugarcane,7,bioenergy,YES,annual_crop,7,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,30,15,,,,,,,,,,,31.3,,,,1,0,30,15,,,,,,,,,,,31.6,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
808,75,279,Brazil,Campo_Florido,,,Tropical,-19.7529,-48.6389,,Medium,Clayey,LUC,Sugarcane,7,bioenergy,YES,annual_crop,7,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,50,25,,,,,,,,,,,46.4,,,,1,0,50,25,,,,,,,,,,,47.5,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
809,75,279,Brazil,Campo_Florido,,,Tropical,-19.7529,-48.6389,,Medium,Clayey,LUC,Sugarcane,7,bioenergy,YES,annual_crop,7,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,100,50,,,,,,,,,,,73.4,,,,1,0,100,50,,,,,,,,,,,77.5,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
810,75,280,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,7,bioenergy,YES,pasture,7,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,30,15,,,,,,,,,,,54.3,,,,1,0,30,15,,,,,,,,,,,54.2,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
811,75,280,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,7,bioenergy,YES,pasture,7,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,50,25,,,,,,,,,,,83.7,,,,1,0,50,25,,,,,,,,,,,78.8,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
812,75,280,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,7,bioenergy,YES,pasture,7,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,100,50,,,,,,,,,,,137.1,,,,1,0,100,50,,,,,,,,,,,121.9,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
813,75,281,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,16,bioenergy,YES,pasture,16,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,30,15,,,,,,,,,,,43.4,,,,1,0,30,15,,,,,,,,,,,54.2,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
814,75,281,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,16,bioenergy,YES,pasture,16,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,50,25,,,,,,,,,,,64.2,,,,1,0,50,25,,,,,,,,,,,78.8,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
815,75,281,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,16,bioenergy,YES,pasture,16,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,100,50,,,,,,,,,,,100.6,,,,1,0,100,50,,,,,,,,,,,121.9,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
816,75,282,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,39,bioenergy,YES,natural_forest,39,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,30,15,,,,,,,,,,,62.1,,,,1,0,30,15,,,,,,,,,,,105.6,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
817,75,282,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,39,bioenergy,YES,natural_forest,39,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,50,25,,,,,,,,,,,94.5,,,,1,0,50,25,,,,,,,,,,,140.9,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
818,75,282,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,39,bioenergy,YES,natural_forest,39,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,100,50,,,,,,,,,,,152.1,,,,1,0,100,50,,,,,,,,,,,201.8,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
819,75,283,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,10,bioenergy,YES,pasture,10,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,30,15,,,,,,,,,,,67.7,,,,1,0,30,15,,,,,,,,,,,85.3,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
820,75,283,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,10,bioenergy,YES,pasture,10,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,50,25,,,,,,,,,,,92.8,,,,1,0,50,25,,,,,,,,,,,110.5,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
821,75,283,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,10,bioenergy,YES,pasture,10,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,100,50,,,,,,,,,,,139.4,,,,1,0,100,50,,,,,,,,,,,151.8,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
822,75,284,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,20,bioenergy,YES,pasture,20,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,30,15,,,,,,,,,,,62.4,,,,1,0,30,15,,,,,,,,,,,85.3,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
823,75,284,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,20,bioenergy,YES,pasture,20,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,50,25,,,,,,,,,,,86.7,,,,1,0,50,25,,,,,,,,,,,110.5,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
824,75,284,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,20,bioenergy,YES,pasture,20,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,100,50,,,,,,,,,,,130.3,,,,1,0,100,50,,,,,,,,,,,151.8,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
825,75,285,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,3,bioenergy,YES,pasture,3,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,30,15,,,,,,,,,,,62.3,,,,1,0,30,15,,,,,,,,,,,69.6,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
826,75,285,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,3,bioenergy,YES,pasture,3,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,50,25,,,,,,,,,,,93.5,,,,1,0,50,25,,,,,,,,,,,97.8,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
827,75,285,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,3,bioenergy,YES,pasture,3,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,100,50,,,,,,,,,,,150.2,,,,1,0,100,50,,,,,,,,,,,148.5,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
828,75,286,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,7,bioenergy,YES,pasture,7,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,30,15,,,,,,,,,,,91.1,,,,1,0,30,15,,,,,,,,,,,70.5,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
829,75,286,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,7,bioenergy,YES,pasture,7,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,50,25,,,,,,,,,,,132.7,,,,1,0,50,25,,,,,,,,,,,98.2,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
830,75,286,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,7,bioenergy,YES,pasture,7,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,100,50,,,,,,,,,,,198.2,,,,1,0,100,50,,,,,,,,,,,145.7,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
831,75,287,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,3,bioenergy,YES,pasture,3,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,30,15,,,,,,,,,,,74.6,,,,1,0,30,15,,,,,,,,,,,75.7,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
832,75,287,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,3,bioenergy,YES,pasture,3,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,50,25,,,,,,,,,,,113.5,,,,1,0,50,25,,,,,,,,,,,109.1,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
833,75,287,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,3,bioenergy,YES,pasture,3,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,100,50,,,,,,,,,,,182.7,,,,1,0,100,50,,,,,,,,,,,169,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
834,75,288,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,7,bioenergy,YES,pasture,7,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,30,15,,,,,,,,,,,72.6,,,,1,0,30,15,,,,,,,,,,,67.3,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
835,75,288,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,7,bioenergy,YES,pasture,7,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,50,25,,,,,,,,,,,99.4,,,,1,0,50,25,,,,,,,,,,,95.7,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
836,75,288,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,7,bioenergy,YES,pasture,7,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,100,50,,,,,,,,,,,155.9,,,,1,0,100,50,,,,,,,,,,,153.4,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
837,75,289,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,11,bioenergy,YES,pasture,11,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,30,15,,,,,,,,,,,66,,,,1,0,30,15,,,,,,,,,,,72.9,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
838,75,289,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,11,bioenergy,YES,pasture,11,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,50,25,,,,,,,,,,,96.3,,,,1,0,50,25,,,,,,,,,,,110.7,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
839,75,289,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,11,bioenergy,YES,pasture,11,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,100,50,,,,,,,,,,,149.9,,,,1,0,100,50,,,,,,,,,,,177.9,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
840,75,290,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,6,bioenergy,YES,natural_forest,6,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,30,15,,,,,,,,,,,69.5,,,,1,0,30,15,,,,,,,,,,,73.1,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
841,75,290,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,6,bioenergy,YES,natural_forest,6,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,50,25,,,,,,,,,,,102.4,,,,1,0,50,25,,,,,,,,,,,102.1,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
842,75,290,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,6,bioenergy,YES,natural_forest,6,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,100,50,,,,,,,,,,,164,,,,1,0,100,50,,,,,,,,,,,153.2,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
843,75,291,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,13,bioenergy,YES,pasture,13,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,30,15,,,,,,,,,,,50.7,,,,1,0,30,15,,,,,,,,,,,55.5,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
844,75,291,Brazil,Arapora,,,Tropical,-18.4761,-49.142,,Clayey,Clayey,LUC,Sugarcane,13,bioenergy,YES,pasture,13,NO,,NO,,,,,,,,,,,,,YES,NO,3,,,,1,0,50,25,,,,,,,,,,,71.2,,,,1,0,50,25,,,,,,,,,,,77.1,,2014,marta,Mello_etal_2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. nature Climate Change, 4(7), pp.605-609."
